id	effectiveTime	active	moduleId	definitionStatusId
318706009	20160131	1	900000000000207008	900000000000073002
318747007	20160131	1	900000000000207008	900000000000073002
318752002	20160131	1	900000000000207008	900000000000073002
318913001	20160131	1	900000000000207008	900000000000073002
318990002	20160131	1	900000000000207008	900000000000073002
319206000	20160131	1	900000000000207008	900000000000073002
319299000	20160131	1	900000000000207008	900000000000073002
319304004	20160131	1	900000000000207008	900000000000073002
319318006	20160131	1	900000000000207008	900000000000073002
319412008	20160131	1	900000000000207008	900000000000073002
319442006	20160131	1	900000000000207008	900000000000073002
319937007	20160131	1	900000000000207008	900000000000073002
319967001	20160131	1	900000000000207008	900000000000073002
319975007	20160131	1	900000000000207008	900000000000073002
319982006	20160131	1	900000000000207008	900000000000073002
320016006	20160131	1	900000000000207008	900000000000073002
323388008	20160131	1	900000000000207008	900000000000073002
323402006	20160131	1	900000000000207008	900000000000073002
323404007	20160131	1	900000000000207008	900000000000073002
323508007	20160131	1	900000000000207008	900000000000073002
323746002	20160131	1	900000000000207008	900000000000073002
323964004	20160131	1	900000000000207008	900000000000073002
324042001	20160131	1	900000000000207008	900000000000073002
324116004	20160131	1	900000000000207008	900000000000073002
324312006	20160131	1	900000000000207008	900000000000073002
324352008	20160131	1	900000000000207008	900000000000073002
324401007	20160131	1	900000000000207008	900000000000073002
324407006	20160131	1	900000000000207008	900000000000073002
324417001	20160131	1	900000000000207008	900000000000073002
324427007	20160131	1	900000000000207008	900000000000073002
324453004	20160131	1	900000000000207008	900000000000073002
324550004	20160131	1	900000000000207008	900000000000073002
324643005	20160131	1	900000000000207008	900000000000073002
324757004	20160131	1	900000000000207008	900000000000073002
324820003	20160131	1	900000000000207008	900000000000073002
324859007	20160131	1	900000000000207008	900000000000073002
324936002	20160131	1	900000000000207008	900000000000073002
324937006	20160131	1	900000000000207008	900000000000073002
324945001	20160131	1	900000000000207008	900000000000073002
324951006	20160131	1	900000000000207008	900000000000073002
324963001	20160131	1	900000000000207008	900000000000073002
324989001	20160131	1	900000000000207008	900000000000073002
325281002	20160131	1	900000000000207008	900000000000073002
326274003	20160131	1	900000000000207008	900000000000073002
326289007	20160131	1	900000000000207008	900000000000073002
326516006	20160131	1	900000000000207008	900000000000073002
330296005	20160131	1	900000000000207008	900000000000073002
332799007	20160131	1	900000000000207008	900000000000073002
332922003	20160131	1	900000000000207008	900000000000073002
332955008	20160131	1	900000000000207008	900000000000073002
332967005	20160131	1	900000000000207008	900000000000073002
332975004	20160131	1	900000000000207008	900000000000073002
332998007	20160131	1	900000000000207008	900000000000073002
333032003	20160131	1	900000000000207008	900000000000073002
333499002	20160131	0	900000000000207008	900000000000074008
333500006	20160131	0	900000000000207008	900000000000074008
346308006	20160131	0	900000000000207008	900000000000074008
346312000	20160131	1	900000000000207008	900000000000073002
346317006	20160131	0	900000000000207008	900000000000074008
346318001	20160131	0	900000000000207008	900000000000074008
346320003	20160131	1	900000000000207008	900000000000073002
346322006	20160131	1	900000000000207008	900000000000073002
346325008	20160131	1	900000000000207008	900000000000073002
346330007	20160131	0	900000000000207008	900000000000074008
346331006	20160131	0	900000000000207008	900000000000074008
346345000	20160131	1	900000000000207008	900000000000073002
346362005	20160131	0	900000000000207008	900000000000074008
346365007	20160131	1	900000000000207008	900000000000073002
346373003	20160131	0	900000000000207008	900000000000074008
346374009	20160131	1	900000000000207008	900000000000073002
346375005	20160131	1	900000000000207008	900000000000073002
346399005	20160131	1	900000000000207008	900000000000073002
346420002	20160131	1	900000000000207008	900000000000073002
346494004	20160131	1	900000000000207008	900000000000073002
346495003	20160131	1	900000000000207008	900000000000073002
346497006	20160131	1	900000000000207008	900000000000073002
346499009	20160131	1	900000000000207008	900000000000073002
346507002	20160131	1	900000000000207008	900000000000073002
346509004	20160131	1	900000000000207008	900000000000073002
346568005	20160131	0	900000000000207008	900000000000074008
346570001	20160131	1	900000000000207008	900000000000073002
346571002	20160131	0	900000000000207008	900000000000074008
346573004	20160131	0	900000000000207008	900000000000074008
346590005	20160131	0	900000000000207008	900000000000074008
346603006	20160131	0	900000000000207008	900000000000074008
346626004	20160131	0	900000000000207008	900000000000074008
346628003	20160131	1	900000000000207008	900000000000073002
346630001	20160131	1	900000000000207008	900000000000073002
346638008	20160131	1	900000000000207008	900000000000073002
346646009	20160131	0	900000000000207008	900000000000074008
346670008	20160131	1	900000000000207008	900000000000073002
346671007	20160131	1	900000000000207008	900000000000073002
346683009	20160131	0	900000000000207008	900000000000074008
346684003	20160131	0	900000000000207008	900000000000074008
346685002	20160131	0	900000000000207008	900000000000074008
346687005	20160131	1	900000000000207008	900000000000073002
346688000	20160131	0	900000000000207008	900000000000074008
346689008	20160131	1	900000000000207008	900000000000073002
346690004	20160131	1	900000000000207008	900000000000073002
346693002	20160131	0	900000000000207008	900000000000074008
346694008	20160131	0	900000000000207008	900000000000074008
349900007	20160131	1	900000000000207008	900000000000073002
349901006	20160131	1	900000000000207008	900000000000073002
349912006	20160131	1	900000000000207008	900000000000073002
349913001	20160131	1	900000000000207008	900000000000073002
350057002	20160131	1	900000000000207008	900000000000073002
350122002	20160131	1	900000000000207008	900000000000073002
350130001	20160131	1	900000000000207008	900000000000073002
350134005	20160131	1	900000000000207008	900000000000073002
350135006	20160131	1	900000000000207008	900000000000073002
350138008	20160131	1	900000000000207008	900000000000073002
350141004	20160131	1	900000000000207008	900000000000073002
350146009	20160131	1	900000000000207008	900000000000073002
350152005	20160131	1	900000000000207008	900000000000073002
350155007	20160131	1	900000000000207008	900000000000073002
350157004	20160131	1	900000000000207008	900000000000073002
350161005	20160131	1	900000000000207008	900000000000073002
350166000	20160131	1	900000000000207008	900000000000073002
350169007	20160131	0	900000000000207008	900000000000074008
350175003	20160131	1	900000000000207008	900000000000073002
350195009	20160131	1	900000000000207008	900000000000073002
350196005	20160131	1	900000000000207008	900000000000073002
350201001	20160131	1	900000000000207008	900000000000073002
350205005	20160131	1	900000000000207008	900000000000073002
350208007	20160131	1	900000000000207008	900000000000073002
350212001	20160131	1	900000000000207008	900000000000073002
350216003	20160131	1	900000000000207008	900000000000073002
350218002	20160131	1	900000000000207008	900000000000073002
350221000	20160131	0	900000000000207008	900000000000074008
350222007	20160131	1	900000000000207008	900000000000073002
350223002	20160131	1	900000000000207008	900000000000073002
350226005	20160131	1	900000000000207008	900000000000073002
350227001	20160131	1	900000000000207008	900000000000073002
350228006	20160131	1	900000000000207008	900000000000073002
350229003	20160131	1	900000000000207008	900000000000073002
350230008	20160131	1	900000000000207008	900000000000073002
350476009	20160131	1	900000000000207008	900000000000073002
350583004	20160131	1	900000000000207008	900000000000073002
350598002	20160131	1	900000000000207008	900000000000073002
350625004	20160131	1	900000000000207008	900000000000073002
350626003	20160131	1	900000000000207008	900000000000073002
350627007	20160131	1	900000000000207008	900000000000073002
350628002	20160131	1	900000000000207008	900000000000073002
350629005	20160131	0	900000000000207008	900000000000074008
350631001	20160131	1	900000000000207008	900000000000073002
350632008	20160131	1	900000000000207008	900000000000073002
353634008	20160131	0	900000000000207008	900000000000074008
354049008	20160131	1	900000000000207008	900000000000073002
354067001	20160131	1	900000000000207008	900000000000073002
354276001	20160131	1	900000000000207008	900000000000073002
354303007	20160131	1	900000000000207008	900000000000073002
354304001	20160131	1	900000000000207008	900000000000073002
356206000	20160131	0	900000000000207008	900000000000074008
356415005	20160131	1	900000000000207008	900000000000073002
356519002	20160131	1	900000000000207008	900000000000073002
356520008	20160131	1	900000000000207008	900000000000073002
356642001	20160131	1	900000000000207008	900000000000073002
356862006	20160131	1	900000000000207008	900000000000073002
358080006	20160131	0	900000000000207008	900000000000074008
358340005	20160131	1	900000000000207008	900000000000073002
359763008	20160131	1	900000000000207008	900000000000073002
359791000	20160131	0	900000000000207008	900000000000074008
360185000	20160131	1	900000000000207008	900000000000073002
360191003	20160131	1	900000000000207008	900000000000073002
361212009	20160131	1	900000000000207008	900000000000073002
361272001	20160131	1	900000000000207008	900000000000073002
362953006	20160131	1	900000000000207008	900000000000073002
362998000	20160131	1	900000000000207008	900000000000073002
363740009	20160131	1	900000000000207008	900000000000073002
364933006	20160131	0	900000000000207008	900000000000074008
365573003	20160131	0	900000000000207008	900000000000074008
365673009	20160131	1	900000000000207008	900000000000073002
365949003	20160131	1	900000000000207008	900000000000073002
367485005	20160131	0	900000000000207008	900000000000074008
370179008	20160131	1	900000000000207008	900000000000073002
370323004	20160131	1	900000000000207008	900000000000073002
370330005	20160131	1	900000000000207008	900000000000073002
370337008	20160131	1	900000000000207008	900000000000073002
370353006	20160131	1	900000000000207008	900000000000073002
370355004	20160131	1	900000000000207008	900000000000073002
370362008	20160131	1	900000000000207008	900000000000073002
370366006	20160131	1	900000000000207008	900000000000073002
370371004	20160131	1	900000000000207008	900000000000073002
370400001	20160131	1	900000000000207008	900000000000073002
370568008	20160131	0	900000000000207008	900000000000074008
370764007	20160131	1	900000000000207008	900000000000073002
370948005	20160131	0	900000000000207008	900000000000074008
371016002	20160131	1	900000000000207008	900000000000073002
371167002	20160131	1	900000000000207008	900000000000073002
371187001	20160131	1	900000000000207008	900000000000073002
371238005	20160131	1	900000000000207008	900000000000073002
371296007	20160131	1	900000000000207008	900000000000073002
371322001	20160131	1	900000000000207008	900000000000073002
371338007	20160131	1	900000000000207008	900000000000073002
371400009	20160131	1	900000000000207008	900000000000073002
371428003	20160131	1	900000000000207008	900000000000073002
371431002	20160131	1	900000000000207008	900000000000073002
372481008	20160131	0	900000000000207008	900000000000074008
372555007	20160131	0	900000000000207008	900000000000074008
372645001	20160131	0	900000000000207008	900000000000074008
372739003	20160131	0	900000000000207008	900000000000074008
372759004	20160131	0	900000000000207008	900000000000074008
372764000	20160131	0	900000000000207008	900000000000074008
372788003	20160131	1	900000000000207008	900000000000074008
372795007	20160131	0	900000000000207008	900000000000074008
372796008	20160131	0	900000000000207008	900000000000074008
372874007	20160131	0	900000000000207008	900000000000074008
372875008	20160131	0	900000000000207008	900000000000074008
372888006	20160131	0	900000000000207008	900000000000074008
372987002	20160131	0	900000000000207008	900000000000074008
373211006	20160131	0	900000000000207008	900000000000074008
373212004	20160131	0	900000000000207008	900000000000074008
373214003	20160131	0	900000000000207008	900000000000074008
373229001	20160131	0	900000000000207008	900000000000074008
373231005	20160131	0	900000000000207008	900000000000074008
373245004	20160131	0	900000000000207008	900000000000074008
373273002	20160131	0	900000000000207008	900000000000074008
373283003	20160131	0	900000000000207008	900000000000074008
373299009	20160131	0	900000000000207008	900000000000074008
373309000	20160131	0	900000000000207008	900000000000074008
373310005	20160131	0	900000000000207008	900000000000074008
373334000	20160131	0	900000000000207008	900000000000074008
373341006	20160131	0	900000000000207008	900000000000074008
373461004	20160131	0	900000000000207008	900000000000074008
373478008	20160131	0	900000000000207008	900000000000074008
373480002	20160131	0	900000000000207008	900000000000074008
373484006	20160131	0	900000000000207008	900000000000074008
373487004	20160131	0	900000000000207008	900000000000074008
373496004	20160131	0	900000000000207008	900000000000074008
373498003	20160131	0	900000000000207008	900000000000074008
373510006	20160131	0	900000000000207008	900000000000074008
373516000	20160131	0	900000000000207008	900000000000074008
373517009	20160131	0	900000000000207008	900000000000074008
373519007	20160131	0	900000000000207008	900000000000074008
373522009	20160131	0	900000000000207008	900000000000074008
373538003	20160131	0	900000000000207008	900000000000074008
373569004	20160131	0	900000000000207008	900000000000074008
373579002	20160131	0	900000000000207008	900000000000074008
373611003	20160131	1	900000000000207008	900000000000073002
373691002	20160131	0	900000000000207008	900000000000074008
373702007	20160131	0	900000000000207008	900000000000074008
373710008	20160131	0	900000000000207008	900000000000074008
373747008	20160131	0	900000000000207008	900000000000074008
373758004	20160131	0	900000000000207008	900000000000074008
373760002	20160131	0	900000000000207008	900000000000074008
373777002	20160131	0	900000000000207008	900000000000074008
373906002	20160131	0	900000000000207008	900000000000074008
374865009	20160131	0	900000000000207008	900000000000074008
385471007	20160131	1	900000000000207008	900000000000073002
385505002	20160131	0	900000000000207008	900000000000074008
385540001	20160131	1	900000000000207008	900000000000073002
385558007	20160131	1	900000000000207008	900000000000073002
385560009	20160131	1	900000000000207008	900000000000073002
385574002	20160131	1	900000000000207008	900000000000073002
386116008	20160131	1	900000000000207008	900000000000073002
386142008	20160131	1	900000000000207008	900000000000073002
386155009	20160131	1	900000000000207008	900000000000073002
386204006	20160131	0	900000000000207008	900000000000074008
386569003	20160131	1	900000000000207008	900000000000073002
386581004	20160131	1	900000000000207008	900000000000073002
386806002	20160131	1	900000000000207008	900000000000073002
387148000	20160131	0	900000000000207008	900000000000074008
387507009	20160131	0	900000000000207008	900000000000074008
387586003	20160131	0	900000000000207008	900000000000074008
387704000	20160131	1	900000000000207008	900000000000073002
387944002	20160131	0	900000000000207008	900000000000074008
388256006	20160131	0	900000000000207008	900000000000074008
391634008	20160131	1	900000000000207008	900000000000073002
392502009	20160131	0	900000000000207008	900000000000074008
392658005	20160131	1	900000000000207008	900000000000073002
394698008	20160131	1	900000000000207008	900000000000073002
395260006	20160131	1	900000000000207008	900000000000073002
395264002	20160131	1	900000000000207008	900000000000073002
395266000	20160131	1	900000000000207008	900000000000073002
395439003	20160131	1	900000000000207008	900000000000073002
395684007	20160131	0	900000000000207008	900000000000074008
395685008	20160131	0	900000000000207008	900000000000074008
397170000	20160131	0	900000000000207008	900000000000074008
397359002	20160131	1	900000000000207008	900000000000073002
397422004	20160131	1	900000000000207008	900000000000073002
397666009	20160131	0	900000000000207008	900000000000074008
397778004	20160131	0	900000000000207008	900000000000074008
397900003	20160131	1	900000000000207008	900000000000073002
398318005	20160131	1	900000000000207008	900000000000073002
398631009	20160131	1	900000000000207008	900000000000073002
398633007	20160131	1	900000000000207008	900000000000073002
398651008	20160131	1	900000000000207008	900000000000073002
398666006	20160131	1	900000000000207008	900000000000073002
398671004	20160131	1	900000000000207008	900000000000073002
398672006	20160131	1	900000000000207008	900000000000073002
398674007	20160131	1	900000000000207008	900000000000073002
398681000	20160131	1	900000000000207008	900000000000073002
398685009	20160131	1	900000000000207008	900000000000073002
398688006	20160131	1	900000000000207008	900000000000073002
398693009	20160131	1	900000000000207008	900000000000073002
398695002	20160131	1	900000000000207008	900000000000073002
398699008	20160131	1	900000000000207008	900000000000073002
398704000	20160131	1	900000000000207008	900000000000073002
398707007	20160131	1	900000000000207008	900000000000073002
398709005	20160131	1	900000000000207008	900000000000073002
398710000	20160131	1	900000000000207008	900000000000073002
398711001	20160131	1	900000000000207008	900000000000073002
398722002	20160131	1	900000000000207008	900000000000073002
398727008	20160131	1	900000000000207008	900000000000073002
398734005	20160131	1	900000000000207008	900000000000073002
398745008	20160131	1	900000000000207008	900000000000073002
398749002	20160131	1	900000000000207008	900000000000073002
398759001	20160131	1	900000000000207008	900000000000073002
398770008	20160131	1	900000000000207008	900000000000073002
398786001	20160131	1	900000000000207008	900000000000073002
398788000	20160131	1	900000000000207008	900000000000073002
398797001	20160131	1	900000000000207008	900000000000073002
398802007	20160131	1	900000000000207008	900000000000073002
398806005	20160131	1	900000000000207008	900000000000073002
398808006	20160131	1	900000000000207008	900000000000073002
398813005	20160131	1	900000000000207008	900000000000073002
398822006	20160131	1	900000000000207008	900000000000073002
398830007	20160131	1	900000000000207008	900000000000073002
398835002	20160131	1	900000000000207008	900000000000073002
398843007	20160131	1	900000000000207008	900000000000073002
398850006	20160131	1	900000000000207008	900000000000073002
398853008	20160131	1	900000000000207008	900000000000073002
398858004	20160131	1	900000000000207008	900000000000073002
398876006	20160131	1	900000000000207008	900000000000073002
398879004	20160131	1	900000000000207008	900000000000073002
398880001	20160131	1	900000000000207008	900000000000073002
398890009	20160131	1	900000000000207008	900000000000073002
398893006	20160131	1	900000000000207008	900000000000073002
398898002	20160131	1	900000000000207008	900000000000073002
398902008	20160131	1	900000000000207008	900000000000073002
398908007	20160131	1	900000000000207008	900000000000073002
398913006	20160131	1	900000000000207008	900000000000073002
398914000	20160131	1	900000000000207008	900000000000073002
398916003	20160131	1	900000000000207008	900000000000073002
398924008	20160131	1	900000000000207008	900000000000073002
398936002	20160131	1	900000000000207008	900000000000073002
398948004	20160131	1	900000000000207008	900000000000073002
398962006	20160131	1	900000000000207008	900000000000073002
398967000	20160131	1	900000000000207008	900000000000073002
398969002	20160131	1	900000000000207008	900000000000073002
398974005	20160131	1	900000000000207008	900000000000073002
398981003	20160131	1	900000000000207008	900000000000073002
399008001	20160131	1	900000000000207008	900000000000073002
400305001	20160131	1	900000000000207008	900000000000073002
400349004	20160131	0	900000000000207008	900000000000074008
400606007	20160131	1	900000000000207008	900000000000073002
400782003	20160131	0	900000000000207008	900000000000074008
400874008	20160131	1	900000000000207008	900000000000073002
401191002	20160131	1	900000000000207008	900000000000073002
402127008	20160131	1	900000000000207008	900000000000073002
402128003	20160131	1	900000000000207008	900000000000073002
402215004	20160131	1	900000000000207008	900000000000073002
402709000	20160131	1	900000000000207008	900000000000073002
402915006	20160131	0	900000000000207008	900000000000074008
402926000	20160131	1	900000000000207008	900000000000073002
402954007	20160131	1	900000000000207008	900000000000073002
402957000	20160131	1	900000000000207008	900000000000073002
402959002	20160131	1	900000000000207008	900000000000073002
402973006	20160131	1	900000000000207008	900000000000073002
402990000	20160131	1	900000000000207008	900000000000073002
402991001	20160131	0	900000000000207008	900000000000074008
403098001	20160131	1	900000000000207008	900000000000073002
403156002	20160131	1	900000000000207008	900000000000073002
403169003	20160131	1	900000000000207008	900000000000073002
403691006	20160131	1	900000000000207008	900000000000073002
404081005	20160131	1	900000000000207008	900000000000073002
404239005	20160131	1	900000000000207008	900000000000073002
404818005	20160131	1	900000000000207008	900000000000074008
404822000	20160131	1	900000000000207008	900000000000073002
404824004	20160131	1	900000000000207008	900000000000073002
404827006	20160131	1	900000000000207008	900000000000073002
404828001	20160131	1	900000000000207008	900000000000073002
404829009	20160131	1	900000000000207008	900000000000073002
404849000	20160131	1	900000000000207008	900000000000073002
404850000	20160131	1	900000000000207008	900000000000073002
404855005	20160131	1	900000000000207008	900000000000073002
405568003	20160131	0	900000000000207008	900000000000074008
405582003	20160131	1	900000000000207008	900000000000073002
405591004	20160131	0	900000000000207008	900000000000074008
405633009	20160131	1	900000000000207008	900000000000073002
405673003	20160131	0	900000000000207008	900000000000074008
405731004	20160131	0	900000000000207008	900000000000074008
406437006	20160131	1	900000000000207008	900000000000073002
406438001	20160131	1	900000000000207008	900000000000073002
406499006	20160131	0	900000000000207008	900000000000074008
406540008	20160131	0	900000000000207008	900000000000074008
406541007	20160131	0	900000000000207008	900000000000074008
406611003	20160131	1	900000000000207008	900000000000073002
406612005	20160131	1	900000000000207008	900000000000073002
406613000	20160131	1	900000000000207008	900000000000073002
406614006	20160131	1	900000000000207008	900000000000073002
407018001	20160131	1	900000000000207008	900000000000073002
407025008	20160131	0	900000000000207008	900000000000074008
407026009	20160131	0	900000000000207008	900000000000074008
407027000	20160131	0	900000000000207008	900000000000074008
407028005	20160131	0	900000000000207008	900000000000074008
407029002	20160131	0	900000000000207008	900000000000074008
407087003	20160131	1	900000000000207008	900000000000073002
407149009	20160131	1	900000000000207008	900000000000073002
407311000	20160131	0	900000000000207008	900000000000074008
407356007	20160131	0	900000000000207008	900000000000074008
407471007	20160131	1	900000000000207008	900000000000073002
407494008	20160131	1	900000000000207008	900000000000073002
407495009	20160131	1	900000000000207008	900000000000073002
407505002	20160131	0	900000000000207008	900000000000074008
407588003	20160131	1	900000000000207008	900000000000073002
407649005	20160131	0	900000000000207008	900000000000074008
407658003	20160131	0	900000000000207008	900000000000074008
407732005	20160131	1	900000000000207008	900000000000073002
407745009	20160131	1	900000000000207008	900000000000073002
407807002	20160131	0	900000000000207008	900000000000074008
408041006	20160131	1	900000000000207008	900000000000073002
408360007	20160131	0	900000000000207008	900000000000074008
408678008	20160131	1	900000000000207008	900000000000073002
408681003	20160131	1	900000000000207008	900000000000073002
408686008	20160131	1	900000000000207008	900000000000073002
408785000	20160131	0	900000000000207008	900000000000074008
408789006	20160131	0	900000000000207008	900000000000074008
408824005	20160131	0	900000000000207008	900000000000074008
408829000	20160131	0	900000000000207008	900000000000074008
408832002	20160131	0	900000000000207008	900000000000074008
409109009	20160131	1	900000000000207008	900000000000073002
409112007	20160131	1	900000000000207008	900000000000073002
409133003	20160131	1	900000000000207008	900000000000073002
409138007	20160131	1	900000000000207008	900000000000073002
409227000	20160131	1	900000000000207008	900000000000073002
409281002	20160131	1	900000000000207008	900000000000073002
409287003	20160131	1	900000000000207008	900000000000073002
409297007	20160131	0	900000000000207008	900000000000074008
409308009	20160131	1	900000000000207008	900000000000073002
409323004	20160131	1	900000000000207008	900000000000073002
409324005	20160131	1	900000000000207008	900000000000073002
409343005	20160131	0	900000000000207008	900000000000074008
409345003	20160131	0	900000000000207008	900000000000074008
409407003	20160131	1	900000000000207008	900000000000073002
409426006	20160131	1	900000000000207008	900000000000073002
409437007	20160131	0	900000000000207008	900000000000074008
409455003	20160131	1	900000000000207008	900000000000073002
409457006	20160131	1	900000000000207008	900000000000073002
409555000	20160131	1	900000000000207008	900000000000073002
409557008	20160131	1	900000000000207008	900000000000073002
409563004	20160131	1	900000000000207008	900000000000073002
409808003	20160131	0	900000000000207008	900000000000074008
410020008	20160131	1	900000000000207008	900000000000073002
410473001	20160131	1	900000000000207008	900000000000073002
410474007	20160131	1	900000000000207008	900000000000073002
410475008	20160131	1	900000000000207008	900000000000073002
410476009	20160131	1	900000000000207008	900000000000073002
410831004	20160131	1	900000000000207008	900000000000073002
410892009	20160131	1	900000000000207008	900000000000073002
410910001	20160131	1	900000000000207008	900000000000073002
410931003	20160131	1	900000000000207008	900000000000073002
410936008	20160131	0	900000000000207008	900000000000074008
410945009	20160131	1	900000000000207008	900000000000073002
411095000	20160131	1	900000000000207008	900000000000073002
411183003	20160131	0	900000000000207008	900000000000074008
411184009	20160131	1	900000000000207008	900000000000073002
411197006	20160131	1	900000000000207008	900000000000073002
411243004	20160131	0	900000000000207008	900000000000074008
411266003	20160131	1	900000000000207008	900000000000073002
411309005	20160131	1	900000000000207008	900000000000073002
411310000	20160131	1	900000000000207008	900000000000073002
411311001	20160131	1	900000000000207008	900000000000073002
411312008	20160131	0	900000000000207008	900000000000074008
411313003	20160131	0	900000000000207008	900000000000074008
411319004	20160131	1	900000000000207008	900000000000073002
411338008	20160131	0	900000000000207008	900000000000074008
411339000	20160131	0	900000000000207008	900000000000074008
411340003	20160131	0	900000000000207008	900000000000074008
411839005	20160131	0	900000000000207008	900000000000074008
411907004	20160131	0	900000000000207008	900000000000074008
412073001	20160131	1	900000000000207008	900000000000073002
412075008	20160131	1	900000000000207008	900000000000073002
412081000	20160131	1	900000000000207008	900000000000073002
412130008	20160131	1	900000000000207008	900000000000073002
412192002	20160131	1	900000000000207008	900000000000073002
412198003	20160131	0	900000000000207008	900000000000074008
412213003	20160131	0	900000000000207008	900000000000074008
412317004	20160131	0	900000000000207008	900000000000074008
412318009	20160131	1	900000000000207008	900000000000073002
412319001	20160131	1	900000000000207008	900000000000073002
412342008	20160131	1	900000000000207008	900000000000073002
412388002	20160131	1	900000000000207008	900000000000073002
412397003	20160131	1	900000000000207008	900000000000073002
412398008	20160131	1	900000000000207008	900000000000073002
412409008	20160131	0	900000000000207008	900000000000074008
412419002	20160131	1	900000000000207008	900000000000073002
412435009	20160131	0	900000000000207008	900000000000074008
412437001	20160131	1	900000000000207008	900000000000073002
412438006	20160131	0	900000000000207008	900000000000074008
412443004	20160131	1	900000000000207008	900000000000073002
412444005	20160131	1	900000000000207008	900000000000073002
412464000	20160131	0	900000000000207008	900000000000074008
412465004	20160131	1	900000000000207008	900000000000073002
412485000	20160131	1	900000000000207008	900000000000073002
412517003	20160131	1	900000000000207008	900000000000073002
412521005	20160131	1	900000000000207008	900000000000073002
412544008	20160131	1	900000000000207008	900000000000073002
412554007	20160131	1	900000000000207008	900000000000073002
412563009	20160131	1	900000000000207008	900000000000073002
412585003	20160131	1	900000000000207008	900000000000073002
412602009	20160131	1	900000000000207008	900000000000073002
412603004	20160131	0	900000000000207008	900000000000074008
413215003	20160131	0	900000000000207008	900000000000074008
413470002	20160131	0	900000000000207008	900000000000074008
413591007	20160131	1	900000000000207008	900000000000073002
413653003	20160131	1	900000000000207008	900000000000073002
413659004	20160131	0	900000000000207008	900000000000074008
413970008	20160131	0	900000000000207008	900000000000074008
414090006	20160131	1	900000000000207008	900000000000073002
414092003	20160131	1	900000000000207008	900000000000073002
414122006	20160131	1	900000000000207008	900000000000073002
414148003	20160131	1	900000000000207008	900000000000073002
414354007	20160131	1	900000000000207008	900000000000073002
414366001	20160131	1	900000000000207008	900000000000073002
414941008	20160131	1	900000000000207008	900000000000073002
415126001	20160131	1	900000000000207008	900000000000073002
415179006	20160131	1	900000000000207008	900000000000073002
415182001	20160131	1	900000000000207008	900000000000073002
415348004	20160131	1	900000000000207008	900000000000073002
415620006	20160131	0	900000000000207008	900000000000074008
415729001	20160131	1	900000000000207008	900000000000073002
416155004	20160131	1	900000000000207008	900000000000073002
416233001	20160131	1	900000000000207008	900000000000073002
416248007	20160131	1	900000000000207008	900000000000073002
416268001	20160131	1	900000000000207008	900000000000073002
416293004	20160131	1	900000000000207008	900000000000073002
416321008	20160131	1	900000000000207008	900000000000073002
416332008	20160131	1	900000000000207008	900000000000073002
416372004	20160131	1	900000000000207008	900000000000073002
416399002	20160131	1	900000000000207008	900000000000073002
416556006	20160131	1	900000000000207008	900000000000073002
416574002	20160131	1	900000000000207008	900000000000073002
416597004	20160131	1	900000000000207008	900000000000073002
416707008	20160131	1	900000000000207008	900000000000073002
416736008	20160131	0	900000000000207008	900000000000074008
416897008	20160131	1	900000000000207008	900000000000073002
417122000	20160131	0	900000000000207008	900000000000074008
417238004	20160131	1	900000000000207008	900000000000073002
417362007	20160131	0	900000000000207008	900000000000074008
417547006	20160131	1	900000000000207008	900000000000073002
417611003	20160131	1	900000000000207008	900000000000073002
417627005	20160131	0	900000000000207008	900000000000074008
417715003	20160131	0	900000000000207008	900000000000074008
417754002	20160131	0	900000000000207008	900000000000074008
417895009	20160131	1	900000000000207008	900000000000074008
417898006	20160131	1	900000000000207008	900000000000073002
417959000	20160131	1	900000000000207008	900000000000074008
418006002	20160131	0	900000000000207008	900000000000074008
418084002	20160131	1	900000000000207008	900000000000073002
418224009	20160131	0	900000000000207008	900000000000074008
418247005	20160131	0	900000000000207008	900000000000074008
418465006	20160131	0	900000000000207008	900000000000074008
418520004	20160131	1	900000000000207008	900000000000073002
418528006	20160131	1	900000000000207008	900000000000073002
418588009	20160131	0	900000000000207008	900000000000074008
418593007	20160131	0	900000000000207008	900000000000074008
418629006	20160131	0	900000000000207008	900000000000074008
418631002	20160131	1	900000000000207008	900000000000073002
418672000	20160131	0	900000000000207008	900000000000074008
418721002	20160131	1	900000000000207008	900000000000073002
418826002	20160131	1	900000000000207008	900000000000073002
418843004	20160131	0	900000000000207008	900000000000074008
418874002	20160131	0	900000000000207008	900000000000074008
418894006	20160131	0	900000000000207008	900000000000074008
418897004	20160131	0	900000000000207008	900000000000074008
419028009	20160131	0	900000000000207008	900000000000074008
419088007	20160131	1	900000000000207008	900000000000073002
419102009	20160131	0	900000000000207008	900000000000074008
419130009	20160131	0	900000000000207008	900000000000074008
419163002	20160131	0	900000000000207008	900000000000074008
419292008	20160131	0	900000000000207008	900000000000074008
419422001	20160131	1	900000000000207008	900000000000073002
419487009	20160131	0	900000000000207008	900000000000074008
419510002	20160131	0	900000000000207008	900000000000074008
419556005	20160131	0	900000000000207008	900000000000074008
419565003	20160131	0	900000000000207008	900000000000074008
419591002	20160131	0	900000000000207008	900000000000074008
419666006	20160131	1	900000000000207008	900000000000074008
419784003	20160131	0	900000000000207008	900000000000074008
419792007	20160131	0	900000000000207008	900000000000074008
419998003	20160131	0	900000000000207008	900000000000074008
